Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)",gdp
Estonia,EST,2011,1327439.0,31.31490918,67.965,32.035,100.0,25.2,100.0,21.7324,0.3248838,2.75,2.811,2.193,3.118,2.0,1.0,1.0,2.0,1.5,1.0,2.09,1.487,1.0,1.0,1.808,1.569,1.359,1.003,1.0,1.006,3.0,2.175,1.0,1.665,1.727,1.572,1.865,1.51,1.509,3.665668629,0.71835597,0.0,100.0,0.71835597,2.460378848,100.0,8.294422919,23303915794.7569
Estonia,EST,2012,1322696.0,31.20301958,67.974,32.026,100.0,25.0,100.0,20.5968,0.32913485,2.8,2.814,2.709,3.039,2.0,1.0,1.0,2.0,1.5,1.0,2.062,1.487,1.0,1.0,1.798,1.683,1.45,1.003,1.0,1.006,3.0,2.125,1.0,1.687,1.757,1.582,1.909,1.506,1.529,3.284322905,0.824172671,0.0,100.0,0.824172671,2.378420498,100.0,1.659066669,23237406116.3988
Estonia,EST,2013,1317997.0,30.31969174,68.122,31.878,100.0,24.5,100.0,22.9377,0.3507549,2.4,2.724,2.689,3.039,2.0,1.0,1.0,2.0,1.5,1.0,1.899,1.313,1.0,1.0,1.899,1.681,1.254,1.003,1.0,1.011,3.0,2.0,1.0,1.652,1.709,1.566,1.851,1.494,1.499,3.047429737,0.731733643,0.0,100.0,0.731733643,2.54833543,100.0,-4.960485701,25451032780.7573
Estonia,EST,2014,1314545.0,30.24028065,68.269,31.731,100.0,25.3,100.0,22.003,0.3458778,2.35,2.691,2.672,2.825,2.0,1.0,1.0,2.0,1.5,1.0,1.797,1.186,1.0,1.0,1.903,1.709,1.159,1.004,1.0,1.009,2.0,1.875,1.0,1.557,1.679,1.374,1.815,1.282,1.479,3.114961617,0.785908943,0.0,100.0,0.785908943,2.334415046,100.0,12.25861736,27055689003.0038
Estonia,EST,2015,1315407.0,30.26011042,68.416,31.584,100.0,28.2,100.0,19.9902,0.32667875,2.35,2.486,2.601,2.825,2.0,1.0,1.0,2.0,1.625,1.0,1.379,1.096,1.0,1.0,1.903,1.665,1.405,1.004,1.0,1.009,3.0,1.8,1.0,1.611,1.646,1.559,1.794,1.476,1.454,2.806421529,0.465476776,0.0,100.0,0.465476776,2.413684173,100.0,2.784513054,23311847750.9394
Estonia,EST,2016,1315790.0,30.2689211,68.563,31.437,100.0,27.2,100.0,19.9891,0.31194672,2.4,2.28,2.555,2.619,2.0,1.0,1.0,2.0,1.75,1.0,1.431,1.051,1.0,1.0,1.956,1.665,1.245,1.004,1.021,1.008,3.0,1.725,1.0,1.595,1.627,1.548,1.764,1.469,1.451,2.071597861,0.314829889,0.0,100.0,0.314829889,2.439641683,100.0,-23.78976829,24561027787.7896
Estonia,EST,2017,1317384.0,30.816,68.717,31.283,100.0,27.5,100.0,21.2239,0.30354282,2.15,2.356,2.489,2.619,2.0,1.0,1.0,2.0,1.75,1.0,1.756,1.0,1.0,1.0,1.97,1.739,1.148,1.004,1.021,1.008,3.0,1.7,1.0,1.593,1.625,1.545,1.742,1.467,1.488,2.338855966,0.519486629,0.0,100.0,0.519486629,2.380763123,100.0,6.828608388,27469461919.1189
Estonia,EST,2018,1321977.0,30.9234386,68.88,31.12,100.0,28.6,100.0,22.3408,0.303201,2.0,2.127,2.493,2.516,2.0,1.0,1.0,2.0,1.75,1.0,2.112,1.0,1.0,1.0,1.946,1.773,1.635,1.004,1.021,1.007,3.0,1.625,1.0,1.592,1.605,1.574,1.693,1.46,1.589,2.0493847,0.798768779,0.0,100.0,0.798768779,2.002326413,100.0,-10.47102907,31222632740.7247
Estonia,EST,2019,1326898.0,31.03854971,69.051,30.949,100.0,31.3,100.0,14.7106,0.30765346,1.85,2.05,2.478,2.516,2.0,1.0,1.0,2.0,1.75,1.0,2.119,1.0,1.0,1.0,1.985,1.759,1.292,1.004,1.021,1.007,3.0,1.6,1.0,1.573,1.588,1.55,1.669,1.458,1.552,2.265648963,0.733624882,0.0,100.0,0.733624882,1.361206281,100.0,22.79723186,31873748770.0313
Estonia,EST,2020,1329522.0,31.09992982,69.229,30.771,100.0,40.4,100.0,11.5416,0.30737072,1.9,2.03,2.472,2.46,2.0,1.0,1.75,2.0,1.75,1.0,2.302,1.0,1.0,1.0,2.033,1.767,1.195,1.004,1.02,1.007,3.0,1.525,1.0,1.601,1.641,1.541,1.732,1.451,1.569,1.931815274,0.374756824,0.0,100.0,0.374756824,1.273845937,100.0,-12.44159411,31820771493.8974
Finland,FIN,2008,5313399.0,17.48403751,83.299,16.701,100.0,34.6,100.0,59.0946,0.27838135,1.95,2.065,1.789,1.524,2.0,1.0,1.25,1.0,1.0,1.0,2.762,1.035,1.0,1.0,1.598,1.833,1.221,1.151,2.443,1.0,1.0,1.125,1.0,1.35,1.387,1.296,1.349,1.011,1.859,2.205371346,0.023127905,0.0,100.0,0.0,0.531323816,100.0,0.149297641,285698662071.094
Finland,FIN,2009,5338871.0,17.56785456,83.429,16.571,100.0,32.5,100.0,56.5001,0.27455276,1.95,2.11,1.771,1.524,2.0,1.0,1.25,1.0,1.0,1.0,2.473,1.035,1.0,1.0,1.598,1.833,1.221,1.153,2.753,1.0,1.0,1.25,1.0,1.362,1.377,1.339,1.353,1.023,1.881,2.253831128,0.020267643,0.0,100.0,0.0,0.583027815,100.0,7.155267252,253480783439.453
Finland,FIN,2010,5363352.0,17.64841066,83.77,16.23,100.0,33.4,100.0,65.397,0.27713963,1.95,2.126,1.767,1.484,2.0,1.0,1.25,1.0,1.0,1.0,2.388,1.035,1.0,1.0,1.731,1.833,1.221,1.155,2.928,1.0,1.0,1.375,1.0,1.374,1.372,1.377,1.351,1.034,1.917,2.366766411,0.10226766,0.0,100.0,0.026453621,0.707298499,100.0,-1.553429916,249429613683.334
Finland,FIN,2011,5388272.0,17.73099477,84.313,15.687,100.0,35.1,100.0,57.768,0.2764265,1.85,2.062,1.772,1.484,2.0,1.0,1.25,1.0,1.0,1.0,2.255,1.035,1.0,1.0,1.688,1.623,1.363,1.157,3.061,1.0,1.0,1.5,1.0,1.371,1.355,1.394,1.335,1.046,1.912,2.258986618,0.127635909,0.0,100.0,0.027487248,0.594283193,100.0,-1.460200176,275126915515.565
Finland,FIN,2012,5413971.0,17.81556155,84.841,15.159,100.0,38.7,100.0,51.9019,0.2709638,1.95,2.05,1.755,1.476,2.0,1.0,1.25,1.0,1.0,1.0,2.065,1.035,1.0,1.0,1.693,1.623,1.252,1.159,2.764,1.0,1.0,1.625,1.0,1.357,1.351,1.365,1.34,1.057,1.826,2.188363992,0.169529809,0.0,100.0,0.036928502,0.591593193,100.0,-5.114717164,257443384492.969
Finland,FIN,2013,5438972.0,17.89783145,85.125,14.875,100.0,38.5,100.0,53.0017,0.27193668,2.0,2.01,1.754,1.476,2.0,1.0,1.25,1.0,1.0,1.0,1.924,1.018,1.0,1.0,1.674,1.621,1.203,1.161,2.951,1.0,1.0,1.625,1.0,1.359,1.344,1.38,1.339,1.057,1.834,2.211826219,0.109653814,0.0,100.0,0.040899233,0.595431132,100.0,0.277067887,270268036626.275
Finland,FIN,2014,5461512.0,17.97200303,85.175,14.825,100.0,41.2,100.0,49.0463,0.26776806,1.8,1.822,1.737,1.452,2.0,1.0,1.25,1.0,1.0,1.0,2.225,1.0,1.0,1.0,1.674,1.616,1.028,1.163,2.803,1.0,1.0,1.625,1.0,1.336,1.325,1.352,1.294,1.057,1.823,2.217580336,0.089001223,0.0,100.0,0.041878688,0.559856954,100.0,5.676973611,273478528954.901
Finland,FIN,2015,5479531.0,18.03011089,85.225,14.775,100.0,43.2,100.0,45.6594,0.27101812,1.85,1.818,1.706,1.452,2.0,1.0,1.25,1.0,1.125,1.0,2.587,1.0,1.0,1.0,1.707,1.618,1.0,1.164,2.954,1.0,1.0,1.675,1.0,1.36,1.352,1.373,1.31,1.062,1.893,2.060497069,0.050278394,0.0,100.0,0.025086387,0.628679883,100.0,2.947473207,233210733506.25
Finland,FIN,2016,5495303.0,18.08200783,85.275,14.725,100.0,42.4,100.0,48.4776,0.27078423,1.6,1.805,1.702,1.452,2.0,1.0,1.0,1.0,1.375,1.0,3.147,1.0,1.0,1.0,1.693,1.616,1.0,1.164,2.75,1.0,1.0,1.725,1.0,1.36,1.363,1.354,1.294,1.067,1.921,2.089775029,0.02755601,0.0,100.0,0.003866838,0.678536882,100.0,0.04615996,238777818792.608
Finland,FIN,2017,5508214.0,18.12389445,85.325,14.675,100.0,44.4,100.0,45.5711,0.27382833,1.8,1.748,1.702,1.452,2.0,1.0,1.25,1.0,1.25,1.0,3.271,1.0,1.0,1.0,1.693,1.614,1.0,1.165,2.695,1.0,2.0,1.7,1.0,1.438,1.382,1.523,1.312,1.266,1.926,2.068035566,0.079543771,0.0,100.0,0.016020622,0.629334126,100.0,1.015467179,253846000000.0
Finland,FIN,2018,5515525.0,18.14795012,85.382,14.618,100.0,44.2,100.0,47.1684,0.2732957,1.6,1.674,1.685,1.421,2.0,1.0,2.0,1.0,1.0,1.0,3.166,1.77,1.0,1.0,1.669,1.612,1.027,1.164,2.341,1.0,2.0,1.625,1.0,1.44,1.414,1.479,1.363,1.259,1.851,2.114227809,0.088418299,0.0,100.0,0.028117226,0.630957102,100.0,-1.416497714,273869255596.078
Finland,FIN,2019,5521606.0,18.16736091,85.446,14.554,100.0,45.4,100.0,43.7069,0.27737126,1.55,1.608,1.66,1.421,2.0,1.0,1.25,1.0,1.0,1.0,2.732,1.546,1.0,1.0,1.655,1.612,1.016,1.164,2.192,1.0,2.0,1.6,1.0,1.381,1.329,1.46,1.27,1.256,1.77,2.189771841,0.042369316,0.0,100.0,0.030615632,0.615142652,100.0,11.51796048,267014821129.411
Finland,FIN,2020,5529543.0,18.19287688,85.517,14.483,100.0,47.3,100.0,39.0201,0.27091044,1.7,1.797,1.663,1.405,2.0,1.0,2.0,1.0,1.0,1.0,2.49,1.359,1.0,1.0,1.703,1.611,1.011,1.164,1.846,1.0,2.0,1.525,1.0,1.397,1.382,1.42,1.359,1.249,1.686,2.24039393,0.024237901,0.0,100.0,0.015773869,0.580028744,100.0,-0.664996828,270000311606.226
France,FRA,2008,64375116.0,117.5678806,77.868,22.132,100.0,10.5,100.0,381.9631,0.32996443,2.3,1.708,2.579,1.762,2.0,1.0,1.0,1.0,1.0,2.0,1.065,2.11,1.08,1.0,1.975,1.638,1.636,5.0,4.796,1.0,1.0,1.8,1.0,1.717,1.494,2.051,1.587,1.09,2.824,1.420306747,0.014606517,0.0,100.0,0.014098352,0.320881952,100.0,4.146819584,2926802941585.86
France,FRA,2009,64706436.0,118.1729683,78.117,21.883,100.0,11.2,100.0,369.3187,0.3266122,2.25,1.796,2.567,1.762,2.0,1.0,1.0,1.0,1.25,2.0,1.053,2.11,1.0,1.0,1.975,1.613,1.636,5.0,5.0,1.0,1.0,1.925,1.0,1.738,1.51,2.081,1.622,1.085,2.856,1.232415775,0.009073654,0.0,100.0,0.008344925,0.343573721,100.0,6.202980261,2700075882518.98
France,FRA,2010,65026211.0,118.7569714,78.369,21.631,100.0,11.9,100.0,376.5955,0.3372042,2.55,1.813,2.546,1.762,2.0,1.0,1.0,1.0,1.0,1.5,1.048,2.11,1.0,1.0,2.013,1.613,1.636,5.0,4.866,1.0,1.0,1.95,1.0,1.708,1.466,2.071,1.56,1.087,2.836,1.500880403,0.009558208,0.0,100.0,0.008662487,0.367235896,100.0,-2.932903684,2646230027988.34
France,FRA,2011,65340830.0,119.3315582,78.622,21.378,100.0,10.6,100.0,363.3023,0.3329475,2.55,1.649,2.515,1.786,2.0,1.0,1.0,1.0,1.0,1.5,1.07,2.11,1.0,1.0,1.942,1.574,1.253,5.0,4.529,1.0,1.0,2.025,1.0,1.674,1.452,2.006,1.54,1.094,2.722,1.551372762,0.009991431,0.0,100.0,0.009903611,0.339869803,100.0,4.41552961,2870408553990.28
France,FRA,2012,65657659.0,119.910181,78.878,21.122,100.0,12.3,100.0,365.248,0.3311486,2.55,1.628,2.481,1.786,2.0,1.0,1.0,1.5,1.125,1.5,1.064,2.11,1.0,1.0,1.889,1.574,1.196,5.0,4.778,1.0,1.0,2.225,1.0,1.717,1.501,2.041,1.608,1.112,2.752,1.525944689,0.011826785,0.0,100.0,0.011756886,0.383420385,100.0,-8.623044902,2683007095787.23
France,FRA,2013,65997932.0,120.5316195,79.135,20.865,100.0,13.4,100.0,359.7839,0.32512555,2.3,1.672,2.448,1.786,2.0,1.0,1.75,2.0,1.0,1.5,1.066,2.314,1.16,1.0,1.894,1.547,1.196,5.0,4.421,1.0,1.0,2.025,1.0,1.749,1.591,1.986,1.711,1.126,2.686,1.361401379,0.009279657,0.0,100.0,0.009242134,0.380682248,100.0,-1.803084853,2816077607875.26
France,FRA,2014,66312067.0,121.1053224,79.394,20.606,100.0,13.2,100.0,326.9437,0.32262158,2.3,1.612,2.448,1.905,2.0,1.0,3.0,2.0,1.0,1.5,1.087,2.065,1.0,1.0,1.889,1.525,1.078,5.0,4.41,1.0,1.0,2.025,1.0,1.777,1.646,1.974,1.81,1.094,2.67,1.461546001,0.007044814,0.0,100.0,0.007017519,0.353224708,100.0,14.92225832,2861236112552.42
France,FRA,2015,66548272.0,121.5367021,79.655,20.345,100.0,13.3,100.0,331.9617,0.3270423,2.3,1.603,2.437,1.905,2.0,1.0,3.5,2.0,1.375,1.0,1.075,2.034,1.0,1.0,1.87,1.512,1.06,5.0,4.358,1.0,1.0,2.075,1.0,1.786,1.663,1.969,1.835,1.099,2.653,1.50360116,0.003947747,0.0,100.0,0.003946749,0.43440468,100.0,-0.119146846,2442483452642.5
France,FRA,2016,66724104.0,121.857823,79.917,20.083,100.0,14.2,100.0,335.0173,0.31923518,2.35,1.612,2.621,1.873,2.0,1.0,2.25,2.0,1.5,1.5,1.06,3.375,2.111,1.421,1.913,1.489,1.036,5.0,4.911,1.0,1.0,2.4,1.0,1.929,1.846,2.054,1.896,1.396,2.749,1.337984726,0.003011993,0.0,100.0,0.003010903,0.446420628,100.0,-12.89210365,2470407619777.13
France,FRA,2017,66918020.0,122.2119706,80.18,19.82,100.0,14.1,100.0,338.5848,0.3163205,2.5,1.78,2.652,1.873,2.0,1.0,3.25,2.0,1.75,1.5,1.06,3.457,2.064,1.632,1.903,1.474,1.024,5.0,4.936,1.0,1.0,2.325,1.0,1.998,1.965,2.048,2.055,1.401,2.749,1.434960065,0.004044336,0.0,100.0,0.004042557,0.448121588,100.0,7.957162978,2588868323334.71
France,FRA,2018,67158348.0,122.6508802,80.444,19.556,100.0,15.2,100.0,327.6848,0.32380664,2.25,1.598,2.641,1.905,2.0,1.0,3.25,2.0,1.625,1.5,1.059,3.229,1.08,1.842,1.899,1.472,1.024,5.0,5.0,1.0,1.0,2.325,1.0,1.916,1.823,2.054,1.985,1.224,2.759,1.531101705,0.006770528,0.0,100.0,0.00676725,0.4212626,100.0,3.74096957,2781576320884.39
France,FRA,2019,67382061.0,123.0594459,80.709,19.291,100.0,15.5,100.0,321.6696,0.31199566,2.25,1.544,2.649,1.905,2.0,1.0,3.25,2.0,1.5,1.0,1.079,3.058,1.52,2.105,1.913,1.473,1.042,5.0,5.0,1.0,1.0,2.65,1.0,1.926,1.821,2.083,1.896,1.37,2.766,1.408284855,0.005434532,0.0,100.0,0.005434532,0.439650146,100.0,-2.36507413,2722793515171.76
France,FRA,2020,67601110.0,123.4594937,80.975,19.025,100.0,16.8,100.0,286.3395,0.3066147,2.2,1.531,2.648,1.944,2.0,1.0,3.75,2.0,1.5,2.0,1.097,2.877,1.0,2.105,1.913,1.471,1.025,5.0,5.0,1.0,1.0,2.975,1.0,1.967,1.873,2.108,2.044,1.295,2.765,1.460434266,0.025601071,0.0229569,100.0,0.002644172,0.424990143,100.0,-7.013872296,2647926055110.05
Georgia,GEO,2008,3848449.0,67.33001505,54.765,45.235,100.0,36.3,60.7,5.4894,0.38532415,2.4,3.521,1.692,4.373,4.0,5.0,1.75,3.0,3.375,3.0,2.366,2.097,1.0,1.0,4.768,1.725,2.069,1.028,1.11,3.371,5.0,1.375,1.0,2.704,2.854,2.481,2.938,2.645,2.369,8.131628475,0.448988016,0.121050153,100.0,0.055088934,1.01991947,60.7,-4.369044153,12795145130.9103
Georgia,GEO,2009,3814419.0,66.73464782,55.15,44.85,100.0,36.7,62.8,6.3333,0.38234505,1.8,3.579,2.042,4.373,4.0,5.0,1.75,3.0,3.375,3.0,2.834,2.097,2.611,1.053,4.768,1.725,2.069,1.028,1.11,3.868,5.0,1.5,1.0,2.845,3.035,2.561,2.982,2.986,2.424,8.101301012,0.491221443,0.146400796,100.0,0.034751924,1.447419543,62.8,-6.491037452,10766920065.8251
Georgia,GEO,2010,3786695.0,66.24960635,55.535,44.465,100.0,39.1,66.0,6.1637,0.39458388,1.85,3.168,2.087,5.0,4.0,5.0,1.75,3.0,4.25,3.5,2.845,2.097,1.0,1.053,3.433,1.725,2.069,1.027,1.0,4.096,5.0,1.75,1.0,2.798,2.992,2.507,3.186,2.685,2.249,8.865986726,0.895224151,0.110579056,100.0,0.030552824,1.264218531,66.0,16.3632344,12426907967.1578
Georgia,GEO,2011,3756441.0,65.72030162,55.919,44.081,100.0,31.5,68.5,7.4585,0.39593115,1.5,2.84,2.183,5.0,4.0,4.0,1.75,3.0,3.5,2.5,2.519,2.097,1.12,1.053,2.439,1.726,1.2,1.027,1.0,4.137,4.0,1.75,1.0,2.499,2.695,2.205,2.924,2.306,1.991,9.738871604,1.358317365,0.124562458,100.0,0.039910983,1.324663922,68.5,10.68201226,15475290469.2869
Georgia,GEO,2012,3728874.0,65.23800693,56.303,43.697,100.0,28.7,71.0,8.1409,0.3895387,1.3,2.7,2.204,4.421,4.0,4.0,1.75,3.0,3.5,2.5,2.19,2.097,1.0,1.053,2.3,1.719,1.166,1.027,1.0,3.424,4.0,1.75,1.0,2.402,2.609,2.091,2.756,2.282,1.931,8.56565939,0.713219822,0.044233738,100.0,0.0366671,1.369168966,71.0,-3.510864749,16894392033.2256
Georgia,GEO,2013,3717668.0,65.04195388,56.685,43.315,100.0,32.4,74.2,8.9598,0.38588786,1.4,2.708,2.212,4.421,4.0,4.0,1.0,3.0,3.0,2.5,1.619,2.281,1.0,1.053,2.114,1.71,1.058,1.027,1.0,3.485,4.0,1.75,1.0,2.338,2.511,2.078,2.66,2.282,1.828,9.214786876,0.537668688,0.065979997,100.0,0.029977315,1.502040358,74.2,15.66359462,17517660143.6859
Georgia,GEO,2014,3719414.0,65.07250079,57.067,42.933,100.0,30.7,76.8,9.6626,0.37554133,1.75,2.718,2.222,3.22,4.0,3.0,1.5,3.0,2.5,2.5,1.163,2.052,1.0,1.0,2.085,1.706,1.249,1.026,1.0,3.291,3.0,1.75,1.0,2.141,2.312,1.885,2.536,1.874,1.793,9.204236807,0.33341648,0.062057368,100.0,0.026562054,1.639294048,76.8,-1.337079525,17966015109.3043
Georgia,GEO,2015,3725276.0,65.17505861,57.448,42.552,100.0,27.5,79.2,10.3921,0.36503676,1.85,2.727,2.231,3.22,4.0,3.0,1.25,2.0,2.125,2.0,1.029,1.773,1.0,1.0,2.004,1.827,1.141,1.026,1.0,3.344,3.0,1.625,1.0,2.028,2.128,1.878,2.294,1.863,1.769,8.542060322,0.38430285,0.080285795,100.0,0.009170592,2.188877477,79.2,0.273516203,15223796148.8396
Georgia,GEO,2016,3727505.0,65.21405578,57.837,42.163,100.0,27.2,81.9,10.7581,0.3663965,2.05,2.732,2.269,2.992,4.0,3.0,1.25,2.0,2.375,2.0,1.029,1.503,1.0,1.0,1.942,1.828,1.094,1.026,1.0,3.393,3.0,1.625,1.0,2.034,2.139,1.877,2.314,1.863,1.757,8.003273329,0.451743244,0.06494282,100.0,0.003135888,2.399846816,81.9,-8.766528972,15444548901.9637
Georgia,GEO,2017,3728004.0,65.22278596,58.231,41.769,100.0,27.5,84.2,10.98,0.37939575,2.0,2.733,2.269,2.992,4.0,3.0,1.5,2.0,2.5,2.0,1.022,1.562,1.0,1.0,1.989,1.828,1.0,1.024,1.043,3.438,3.0,1.5,1.0,2.048,2.164,1.874,2.356,1.851,1.758,6.918609337,0.367734101,0.079195546,100.0,0.004031783,2.356810489,84.2,-2.202980576,16473125375.0684
Georgia,GEO,2018,3726549.0,65.19733021,58.632,41.368,99.9,27.4,86.0,10.9142,0.36411363,1.85,1.514,2.269,3.039,4.0,3.0,1.5,2.0,2.5,2.0,1.047,1.289,1.0,1.0,1.889,1.827,1.0,1.024,1.093,3.477,3.0,1.375,1.0,1.974,2.045,1.868,2.192,1.84,1.757,7.561590338,0.353338874,0.07190322,99.9,0.004195646,2.216964938,86.0,13.09763071,17902544880.6471
Georgia,GEO,2019,3720161.0,65.08556982,59.039,40.961,100.0,24.7,87.8,11.7339,0.35900697,1.8,2.1,2.269,3.039,4.0,3.0,1.75,2.0,2.5,2.0,1.179,1.152,1.0,1.0,1.86,1.827,1.324,1.024,1.093,3.517,3.0,1.25,1.0,2.018,2.107,1.884,2.275,1.828,1.808,7.335486265,0.489501772,0.075048412,100.0,0.003565335,2.469773993,87.8,1.438876931,17638337116.9126
Georgia,GEO,2020,3722716.0,65.13027048,59.453,40.547,100.0,23.4,89.6,11.3617,0.3446497,1.75,2.086,2.268,2.944,4.0,3.0,2.0,2.0,2.5,2.0,1.197,1.077,1.0,1.0,1.841,1.827,1.194,1.025,1.093,3.553,3.0,1.125,1.0,2.013,2.11,1.869,2.282,1.817,1.793,8.316548434,0.714548071,0.07669688,100.0,0.001626408,2.695101535,89.6,6.742515627,16010869216.0
Germany,DEU,2008,82110097.0,235.5221782,76.575,23.425,100.0,10.2,100.0,823.5429,0.30800265,2.1,1.604,2.532,1.698,2.0,1.0,2.25,2.0,1.0,1.0,1.162,1.97,1.0,1.0,1.54,1.489,1.356,2.011,4.549,1.0,1.0,1.6,1.0,1.573,1.534,1.63,1.65,1.055,2.163,0.836898767,0.138617516,0.0,100.0,0.138505049,0.56055292,100.0,12.75510358,3808786022312.5
Germany,DEU,2009,81902307.0,234.9396374,76.771,23.229,100.0,10.7,100.0,763.9593,0.30479428,2.25,1.546,2.54,1.698,2.0,1.0,2.25,2.0,1.0,1.0,1.199,1.97,1.0,1.0,1.54,1.448,1.356,2.021,4.801,1.0,1.0,1.725,1.0,1.591,1.541,1.665,1.657,1.067,2.209,0.6701752,0.079605535,0.0,100.0,0.079582203,0.58178267,100.0,-3.427336987,3479800820863.28
Germany,DEU,2010,81776930.0,234.6069082,76.966,23.034,100.0,11.6,100.0,809.1071,0.30218413,2.25,1.512,2.526,1.675,2.0,1.0,2.25,2.0,1.0,1.0,1.215,1.97,1.0,1.0,1.593,1.448,1.356,2.032,5.0,1.0,1.0,1.8,1.0,1.601,1.537,1.697,1.65,1.073,2.254,0.775746734,0.076180138,0.0,100.0,0.07608027,0.637077769,100.0,-1.415632019,3468154343000.01
Germany,DEU,2011,80274983.0,230.3046333,77.16,22.84,100.0,12.5,100.0,783.1138,0.30610505,2.15,1.496,2.518,1.675,2.0,1.0,2.25,2.0,1.0,1.0,1.234,1.97,1.0,1.0,1.583,1.46,1.45,2.042,5.0,1.0,1.0,1.875,1.0,1.602,1.529,1.711,1.638,1.08,2.269,0.924336108,0.098619703,0.0,100.0,0.098464523,0.579048408,100.0,3.822416338,3824828563521.41
Germany,DEU,2012,80425823.0,230.7506255,77.17,22.83,100.0,13.6,100.0,795.7335,0.3105579,1.95,1.49,2.507,1.651,2.0,1.0,2.25,2.0,1.0,1.0,1.178,1.97,1.0,1.0,1.554,1.467,1.27,2.053,4.844,1.0,1.0,1.875,1.0,1.579,1.512,1.681,1.617,1.08,2.213,0.911054928,0.078898523,0.0,100.0,0.07876841,0.653897165,100.0,0.155876312,3597896500945.31
Germany,DEU,2013,80645605.0,231.1557126,77.18,22.82,100.0,13.6,100.0,813.1739,0.31453598,1.9,1.457,2.504,1.651,2.0,1.0,1.75,2.0,1.0,1.0,1.192,1.816,1.0,1.0,1.545,1.365,1.208,2.063,3.98,1.0,1.0,1.825,1.0,1.511,1.468,1.574,1.555,1.076,2.044,0.92687146,0.059798713,0.0,100.0,0.059679167,0.656743891,100.0,-2.684062783,3808086291482.36
Germany,DEU,2014,80982500.0,232.1080539,77.19,22.81,100.0,14.0,100.0,773.2646,0.30847794,2.15,1.407,2.508,1.603,2.0,1.0,2.5,2.0,1.0,1.0,1.164,1.585,1.0,1.0,1.554,1.35,1.03,2.074,3.422,1.0,1.0,1.775,1.0,1.508,1.513,1.499,1.62,1.071,1.923,0.915391753,0.039822108,0.0,100.0,0.039753784,0.62470223,100.0,11.83171976,3965800686309.79
Germany,DEU,2015,81686611.0,234.1529869,77.2,22.8,100.0,14.6,100.0,779.7272,0.31653914,1.95,1.421,2.512,1.603,2.0,1.0,2.25,2.0,1.0,1.0,1.123,1.446,1.0,1.0,1.521,1.339,1.007,2.071,3.283,1.0,1.0,1.775,1.0,1.479,1.479,1.48,1.574,1.071,1.885,0.708829582,0.027278483,0.0,100.0,0.027278483,0.751643901,100.0,-12.67089928,3423568450957.03
Germany,DEU,2016,82348669.0,235.7129294,77.224,22.776,100.0,14.2,100.0,783.995,0.3141309,2.2,1.44,2.503,1.603,2.0,1.0,3.0,2.0,1.0,1.0,1.087,1.989,1.0,1.0,1.511,1.331,1.004,2.025,3.084,1.0,1.0,1.775,1.0,1.519,1.564,1.452,1.696,1.071,1.835,0.730325302,0.018549174,0.0,100.0,0.018549174,0.75455123,100.0,3.816632978,3537784107980.55
Germany,DEU,2017,82657002.0,236.5887226,77.261,22.739,100.0,15.2,100.0,769.1068,0.31314865,2.3,1.416,2.492,1.603,2.0,1.0,3.0,2.0,1.0,1.0,1.082,2.701,1.48,1.211,1.511,1.325,1.003,2.015,3.495,1.0,1.0,1.7,1.0,1.591,1.659,1.488,1.743,1.183,1.904,0.860523969,0.023560462,0.0,100.0,0.023560462,0.725015196,100.0,4.464840795,3763092263752.95
Germany,DEU,2018,82905782.0,237.2940123,77.312,22.688,100.0,16.0,100.0,744.5547,0.31872115,2.45,1.582,2.476,1.611,2.0,1.0,2.5,2.0,1.0,1.0,1.067,2.547,1.0,1.211,1.531,1.327,1.003,2.067,3.848,1.0,1.0,1.625,1.0,1.566,1.593,1.527,1.722,1.079,1.977,0.743078811,0.027858056,0.0,100.0,0.027858056,0.674875043,100.0,-13.28428792,4052008447223.53
Germany,DEU,2019,83092962.0,237.8229543,77.376,22.624,100.0,17.1,100.0,693.5111,0.31780925,2.2,1.489,2.484,1.611,2.0,1.0,2.5,2.0,1.0,1.0,1.05,2.567,1.0,1.211,1.535,1.327,1.0,2.096,3.955,1.0,1.0,1.6,1.0,1.558,1.57,1.539,1.69,1.077,1.999,0.833691667,0.047726875,0.0,100.0,0.019525244,0.667020226,100.0,8.997938109,3957208055215.68
